location_x,location_y,body_part,outcome,shot_type
110.4,41.5,Right Foot,Wayward,Open Play
108.1,40.1,Left Foot,Goal,Penalty
91.7,23.9,Left Foot,Saved,Open Play
108.0,30.7,Right Foot,Blocked,Open Play
110.3,36.6,Head,Off T,Open Play
108.3,27.8,Left Foot,Off T,Open Play
92.6,57.3,Left Foot,Saved,Free Kick
90.6,39.3,Left Foot,Off T,Open Play
111.5,59.4,Right Foot,Off T,Open Play
110.0,57.0,Right Foot,Off T,Open Play
105.1,21.5,Left Foot,Saved,Open Play
113.2,44.2,Head,Off T,Open Play
100.8,37.1,Left Foot,Blocked,Open Play
109.0,34.3,Left Foot,Off T,Open Play
82.0,39.8,Left Foot,Blocked,Free Kick
106.2,51.0,Left Foot,Saved,Open Play
110.6,33.5,Right Foot,Saved,Open Play
99.4,28.6,Left Foot,Blocked,Open Play
98.8,37.5,Left Foot,Blocked,Open Play
102.1,57.7,Right Foot,Off T,Open Play
105.0,28.1,Right Foot,Saved,Open Play
107.5,32.7,Left Foot,Blocked,Open Play
103.0,25.6,Right Foot,Blocked,Open Play
107.9,46.6,Right Foot,Blocked,Open Play
100.3,21.0,Right Foot,Saved,Open Play
96.1,52.3,Left Foot,Off T,Free Kick
108.3,41.7,Left Foot,Saved,Open Play
110.0,24.4,Right Foot,Blocked,Open Play
93.2,34.1,Right Foot,Off T,Open Play
94.5,38.6,Left Foot,Saved,Open Play
95.4,42.9,Right Foot,Post,Open Play
111.1,32.5,Right Foot,Blocked,Open Play
108.1,39.8,Head,Saved,Open Play
92.3,38.1,Right Foot,Off T,Open Play
109.7,39.9,Head,Off T,Open Play
100.7,23.0,Right Foot,Off T,Open Play
116.8,42.9,Right Foot,Goal,Open Play
96.8,31.8,Right Foot,Blocked,Open Play
112.8,55.1,Right Foot,Post,Open Play
93.9,39.9,Left Foot,Off T,Free Kick
108.3,37.9,Head,Off T,Open Play
101.0,40.7,Right Foot,Blocked,Open Play
90.5,60.3,Right Foot,Off T,Open Play
99.2,50.9,Right Foot,Saved,Open Play
99.0,33.7,Left Foot,Blocked,Open Play
101.0,26.8,Left Foot,Saved,Open Play
88.9,33.0,Left Foot,Saved,Free Kick
99.8,57.8,Right Foot,Blocked,Open Play
98.5,45.6,Right Foot,Off T,Open Play
95.4,42.0,Right Foot,Blocked,Open Play
101.2,35.2,Left Foot,Off T,Open Play
108.4,21.0,Right Foot,Off T,Open Play
105.8,36.8,Right Foot,Goal,Open Play
88.9,33.3,Left Foot,Blocked,Free Kick
108.3,47.5,Head,Wayward,Open Play
96.3,45.8,Right Foot,Blocked,Open Play
104.1,57.5,Right Foot,Saved Off Target,Open Play
88.5,50.5,Right Foot,Off T,Open Play
95.1,45.3,Right Foot,Off T,Open Play
86.8,32.3,Right Foot,Off T,Open Play
100.1,55.5,Right Foot,Off T,Free Kick
107.2,43.5,Right Foot,Goal,Open Play
114.4,49.2,Head,Off T,Open Play
113.2,41.1,Head,Blocked,Open Play
108.4,36.0,Left Foot,Blocked,Open Play
103.4,36.6,Left Foot,Off T,Open Play
106.7,51.5,Right Foot,Saved,Open Play
107.1,44.5,Head,Off T,Open Play
109.3,53.6,Left Foot,Saved,Open Play
91.1,68.7,Right Foot,Saved,Open Play
96.8,31.1,Right Foot,Off T,Open Play
108.6,38.8,Head,Off T,Open Play
109.4,36.6,Head,Saved,Open Play
93.7,24.3,Left Foot,Off T,Open Play
94.1,44.3,Left Foot,Blocked,Open Play
100.7,19.5,Right Foot,Goal,Open Play
112.2,51.2,Right Foot,Saved,Open Play
112.8,45.4,Right Foot,Post,Open Play
107.8,56.9,Right Foot,Wayward,Open Play
116.0,57.9,Right Foot,Off T,Open Play
116.0,51.3,Right Foot,Blocked,Open Play
100.6,41.9,Left Foot,Blocked,Open Play
91.5,57.3,Left Foot,Off T,Open Play
109.8,40.6,Right Foot,Off T,Open Play
97.3,46.4,Left Foot,Saved,Open Play
86.5,33.5,Left Foot,Saved,Open Play
108.8,40.4,Head,Blocked,Open Play
96.7,37.5,Left Foot,Blocked,Free Kick
105.7,49.8,Head,Saved,Open Play
102.6,41.3,Left Foot,Blocked,Open Play
91.2,45.0,Right Foot,Blocked,Open Play
116.4,38.1,Head,Off T,Open Play
94.9,56.5,Right Foot,Off T,Open Play
93.5,55.0,Right Foot,Off T,Open Play
110.2,30.0,Left Foot,Off T,Open Play
102.0,41.5,Left Foot,Goal,Open Play
114.1,29.1,Left Foot,Off T,Open Play
106.5,21.3,Right Foot,Post,Open Play
100.6,32.0,Left Foot,Off T,Open Play
116.5,39.3,Left Foot,Goal,Open Play
115.1,59.0,Right Foot,Saved,Open Play
95.5,29.7,Left Foot,Post,Open Play
107.4,24.8,Left Foot,Goal,Open Play
109.4,27.8,Left Foot,Saved,Open Play
107.5,25.4,Left Foot,Saved,Open Play
96.5,20.1,Right Foot,Blocked,Open Play
99.8,28.8,Left Foot,Off T,Open Play
108.1,41.4,Right Foot,Blocked,Open Play
96.0,50.5,Left Foot,Blocked,Free Kick
112.7,50.8,Left Foot,Blocked,Open Play
103.4,56.0,Left Foot,Saved Off Target,Open Play
108.0,38.0,Head,Wayward,Open Play
107.3,20.3,Right Foot,Goal,Open Play
91.0,22.2,Left Foot,Off T,Free Kick
113.4,38.5,Left Foot,Goal,Open Play
111.6,36.5,Head,Goal,Open Play
109.9,48.3,Right Foot,Blocked,Open Play
94.7,52.3,Right Foot,Off T,Open Play
104.5,23.0,Right Foot,Saved,Open Play
112.5,38.5,Head,Goal,Open Play
97.8,40.8,Right Foot,Off T,Open Play
100.4,41.2,Left Foot,Blocked,Open Play
102.0,45.0,Right Foot,Blocked,Open Play
81.5,43.5,Left Foot,Off T,Free Kick
94.5,21.5,Right Foot,Saved,Open Play
97.3,56.1,Right Foot,Off T,Open Play
111.1,29.4,Left Foot,Saved,Open Play
113.2,37.7,Right Foot,Blocked,Open Play
105.0,36.3,Left Foot,Blocked,Open Play
112.2,55.9,Right Foot,Blocked,Open Play
107.8,34.8,Head,Saved,Open Play
111.8,47.0,Head,Off T,Open Play
92.9,31.9,Left Foot,Saved,Open Play
102.1,23.2,Right Foot,Saved,Open Play
101.4,58.5,Right Foot,Saved,Open Play
103.3,40.0,Left Foot,Blocked,Open Play
84.8,32.8,Right Foot,Off T,Free Kick
112.7,50.3,Left Foot,Blocked,Open Play
88.4,39.2,Right Foot,Saved,Free Kick
96.0,52.4,Left Foot,Off T,Open Play
107.6,48.1,Left Foot,Saved,Open Play
94.5,40.3,Right Foot,Off T,Open Play
100.2,18.9,Right Foot,Blocked,Open Play
90.0,30.8,Right Foot,Off T,Open Play
109.8,49.5,Right Foot,Blocked,Open Play
98.2,56.1,Left Foot,Blocked,Open Play
105.9,48.4,Right Foot,Blocked,Open Play
104.3,39.1,Right Foot,Blocked,Open Play
107.7,41.0,Right Foot,Blocked,Open Play
103.4,34.9,Right Foot,Goal,Open Play
103.8,47.5,Left Foot,Saved,Open Play
93.2,45.8,Left Foot,Saved,Free Kick
104.2,39.9,Head,Goal,Open Play
86.6,36.3,Left Foot,Saved,Free Kick
99.6,31.8,Right Foot,Off T,Open Play
100.9,56.6,Right Foot,Blocked,Open Play
102.3,44.2,Left Foot,Blocked,Open Play
108.3,54.9,Right Foot,Blocked,Open Play
99.2,48.9,Right Foot,Blocked,Open Play
95.0,36.8,Right Foot,Blocked,Open Play
94.5,36.4,Left Foot,Saved,Free Kick
108.2,37.9,Right Foot,Goal,Open Play
113.3,51.0,Right Foot,Post,Open Play
108.8,16.9,Right Foot,Saved,Free Kick
91.4,49.6,Left Foot,Saved,Free Kick
110.1,34.5,Left Foot,Off T,Open Play
105.4,27.8,Right Foot,Saved,Open Play
113.7,33.1,Head,Saved,Open Play
111.6,26.4,Left Foot,Saved,Open Play
109.3,39.9,Head,Blocked,Open Play
101.0,22.9,Right Foot,Off T,Open Play
113.7,27.7,Left Foot,Saved,Open Play
111.9,47.1,Right Foot,Blocked,Open Play
110.9,42.7,Head,Wayward,Open Play
113.6,35.3,Right Foot,Goal,Open Play
93.8,51.0,Left Foot,Blocked,Free Kick
100.9,46.3,Left Foot,Blocked,Open Play
111.9,56.5,Right Foot,Saved,Open Play
113.6,50.0,Right Foot,Saved,Open Play
111.0,38.2,Head,Post,Open Play
112.1,28.6,Left Foot,Blocked,Open Play
108.1,29.9,Right Foot,Goal,Open Play
115.3,43.5,Right Foot,Goal,Open Play
93.3,29.2,Left Foot,Off T,Free Kick
99.4,35.1,Right Foot,Off T,Free Kick
97.8,36.9,Left Foot,Blocked,Open Play
107.2,26.1,Right Foot,Off T,Open Play
108.6,31.2,Right Foot,Blocked,Open Play
111.6,27.8,Right Foot,Saved,Open Play
99.0,45.3,Right Foot,Blocked,Open Play
103.4,40.2,Right Foot,Post,Open Play
109.2,23.7,Left Foot,Blocked,Open Play
94.9,52.2,Right Foot,Saved,Open Play
108.7,50.2,Right Foot,Saved,Open Play
111.3,30.6,Left Foot,Goal,Open Play
112.1,49.9,Right Foot,Saved,Open Play
100.7,47.5,Left Foot,Off T,Open Play
101.6,26.8,Right Foot,Off T,Open Play
113.4,27.3,Right Foot,Saved,Open Play
108.6,28.9,Right Foot,Saved,Open Play
108.2,40.1,Left Foot,Goal,Penalty
115.1,40.4,Left Foot,Goal,Open Play
105.3,54.2,Left Foot,Blocked,Open Play
88.5,45.9,Right Foot,Off T,Open Play
101.3,49.3,Right Foot,Blocked,Open Play
106.7,38.6,Left Foot,Goal,Open Play
114.3,54.1,Right Foot,Off T,Open Play
91.9,48.4,Right Foot,Blocked,Open Play
96.0,44.0,Left Foot,Blocked,Open Play
92.6,30.7,Left Foot,Off T,Open Play
101.4,21.9,Right Foot,Saved,Open Play
112.0,28.6,Right Foot,Goal,Open Play
109.8,51.9,Left Foot,Off T,Open Play
92.6,40.6,Left Foot,Off T,Open Play
108.3,62.8,Left Foot,Blocked,Free Kick
114.4,38.0,Right Foot,Saved,Open Play
97.6,37.1,Left Foot,Blocked,Open Play
110.8,29.4,Left Foot,Saved,Open Play
105.1,29.3,Left Foot,Saved,Open Play
95.5,39.9,Left Foot,Saved,Open Play
115.7,45.6,Head,Off T,Open Play
93.8,37.7,Right Foot,Post,Open Play
106.0,44.8,Head,Saved,Open Play
101.4,28.6,Left Foot,Blocked,Open Play
97.5,29.7,Right Foot,Blocked,Open Play
98.8,48.1,Right Foot,Goal,Open Play
92.0,52.0,Right Foot,Off T,Open Play
115.0,51.3,Right Foot,Saved,Open Play
108.2,28.6,Right Foot,Saved,Open Play
101.3,45.9,Right Foot,Goal,Open Play
105.4,52.5,Right Foot,Blocked,Open Play
108.3,31.2,Right Foot,Saved,Open Play
107.3,25.9,Right Foot,Off T,Open Play
108.2,41.9,Head,Off T,Open Play
118.2,41.9,Right Foot,Goal,Open Play
105.2,22.3,Left Foot,Off T,Open Play
91.7,34.5,Left Foot,Saved,Free Kick
113.5,46.3,Right Foot,Saved,Open Play
114.1,45.3,Left Foot,Off T,Open Play
110.8,58.6,Right Foot,Off T,Open Play
102.8,34.0,Right Foot,Saved,Open Play
93.8,23.4,Right Foot,Saved,Open Play
112.5,36.6,Right Foot,Goal,Open Play
104.2,22.6,Right Foot,Blocked,Open Play
92.1,23.3,Right Foot,Off T,Open Play
93.2,41.5,Right Foot,Post,Open Play
93.3,35.0,Left Foot,Goal,Free Kick
108.2,35.9,Head,Saved,Open Play
115.5,49.7,Left Foot,Blocked,Open Play
103.9,48.0,Left Foot,Off T,Open Play
112.3,51.9,Right Foot,Off T,Open Play
113.3,36.5,Head,Saved,Open Play
109.5,23.0,Right Foot,Blocked,Open Play
114.0,29.6,Right Foot,Saved,Open Play
107.4,49.2,Right Foot,Saved,Open Play
112.8,29.5,Left Foot,Off T,Open Play
108.0,40.0,Head,Saved,Open Play
105.8,33.2,Left Foot,Goal,Open Play
99.3,49.8,Right Foot,Saved,Open Play
98.5,57.5,Right Foot,Off T,Open Play
114.0,56.5,Right Foot,Off T,Open Play
104.8,31.5,Left Foot,Goal,Open Play
93.1,44.9,Right Foot,Saved,Open Play
112.5,32.0,Right Foot,Goal,Open Play
100.4,44.0,Left Foot,Blocked,Open Play
102.5,41.6,Right Foot,Blocked,Open Play
106.6,51.1,Right Foot,Saved,Open Play
106.7,26.5,Left Foot,Off T,Open Play
108.3,24.0,Right Foot,Saved,Open Play
103.4,49.7,Right Foot,Saved,Open Play
106.6,55.0,Right Foot,Off T,Open Play
104.6,27.7,Left Foot,Post,Open Play
108.1,35.1,Left Foot,Saved to Post,Open Play
114.4,36.1,Left Foot,Post,Open Play
95.0,56.8,Left Foot,Saved,Open Play
91.5,39.9,Right Foot,Off T,Free Kick
92.2,40.8,Right Foot,Off T,Open Play
110.7,33.9,Right Foot,Off T,Open Play
117.3,31.3,Head,Off T,Open Play
108.1,45.6,Head,Post,Open Play
93.9,29.4,Right Foot,Blocked,Open Play
98.1,32.0,Right Foot,Off T,Open Play
104.4,52.3,Right Foot,Blocked,Open Play
90.9,33.2,Left Foot,Blocked,Free Kick
109.9,29.3,Left Foot,Off T,Open Play
113.3,48.1,Head,Blocked,Open Play
95.5,36.5,Left Foot,Off T,Open Play
106.0,27.9,Left Foot,Goal,Open Play
99.4,56.3,Left Foot,Goal,Open Play
110.5,27.3,Right Foot,Off T,Open Play
111.7,36.2,Right Foot,Goal,Open Play
98.4,35.2,Left Foot,Goal,Open Play
103.1,41.6,Left Foot,Saved,Open Play
93.2,32.1,Right Foot,Blocked,Open Play
110.9,45.1,Left Foot,Goal,Open Play
93.6,31.5,Right Foot,Blocked,Open Play
108.1,34.2,Left Foot,Goal,Open Play
111.8,41.5,Head,Off T,Open Play
99.8,43.4,Right Foot,Wayward,Open Play
112.1,33.2,Left Foot,Goal,Open Play
103.6,55.3,Right Foot,Off T,Open Play
111.1,37.5,Left Foot,Post,Open Play
108.8,38.6,Left Foot,Off T,Open Play
111.2,36.1,Head,Off T,Open Play
107.3,56.8,Right Foot,Saved,Open Play
116.8,39.3,Right Foot,Blocked,Open Play
96.9,38.8,Right Foot,Blocked,Open Play
115.3,33.3,Left Foot,Blocked,Open Play
112.9,42.5,Right Foot,Blocked,Open Play
113.2,30.1,Left Foot,Goal,Open Play
99.7,46.6,Left Foot,Saved,Open Play
109.0,39.0,Head,Saved,Open Play
101.8,48.8,Right Foot,Goal,Open Play
95.1,40.9,Left Foot,Blocked,Open Play
108.9,47.5,Right Foot,Goal,Open Play
109.1,38.3,Head,Off T,Open Play
109.9,36.3,Right Foot,Goal,Open Play
118.3,44.2,Right Foot,Goal,Open Play
99.0,26.6,Right Foot,Blocked,Open Play
108.9,54.9,Right Foot,Off T,Open Play
114.5,35.5,Left Foot,Goal,Open Play
86.9,54.4,Right Foot,Blocked,Open Play
96.9,32.4,Right Foot,Off T,Open Play
92.8,48.2,Right Foot,Off T,Open Play
94.2,38.9,Right Foot,Saved,Open Play
85.5,20.1,Right Foot,Saved,Open Play
93.5,22.5,Right Foot,Saved,Open Play
108.0,32.9,Left Foot,Saved,Open Play
79.7,50.1,Right Foot,Off T,Open Play
108.8,46.2,Right Foot,Goal,Open Play
107.4,35.2,Left Foot,Goal,Open Play
108.3,28.8,Right Foot,Saved,Open Play
107.3,40.7,Right Foot,Goal,Open Play
113.0,45.9,Left Foot,Off T,Open Play
98.2,30.8,Right Foot,Blocked,Open Play
114.9,30.6,Head,Goal,Open Play
106.6,22.7,Left Foot,Off T,Open Play
97.1,33.7,Left Foot,Saved,Open Play
102.0,40.7,Left Foot,Saved,Open Play
112.2,38.6,Head,Off T,Open Play
83.9,40.1,Right Foot,Blocked,Open Play
101.5,49.6,Right Foot,Blocked,Open Play
99.7,50.2,Right Foot,Blocked,Open Play
108.3,36.0,Head,Off T,Open Play
107.1,27.6,Right Foot,Blocked,Open Play
113.3,33.7,Left Foot,Off T,Open Play
109.8,34.2,Left Foot,Saved,Open Play
99.0,36.9,Left Foot,Saved to Post,Open Play
111.3,54.0,Right Foot,Blocked,Open Play
108.7,44.7,Right Foot,Saved,Open Play
107.4,42.3,Left Foot,Saved,Open Play
111.7,45.4,Head,Saved,Open Play
107.7,43.6,Head,Saved,Open Play
92.8,55.4,Left Foot,Off T,Open Play
109.2,28.7,Right Foot,Off T,Open Play
111.8,39.1,Head,Off T,Open Play
95.6,39.7,Right Foot,Off T,Open Play
109.5,24.9,Left Foot,Goal,Open Play
109.1,41.4,Right Foot,Post,Open Play
114.3,40.4,Left Foot,Goal,Open Play
95.1,52.6,Right Foot,Blocked,Open Play
89.0,36.8,Right Foot,Blocked,Free Kick
93.3,45.9,Left Foot,Goal,Free Kick
105.0,39.9,Right Foot,Goal,Open Play
99.2,28.8,Left Foot,Blocked,Open Play
108.3,28.6,Left Foot,Off T,Open Play
97.0,54.5,Left Foot,Off T,Free Kick
114.8,54.0,Right Foot,Saved,Open Play
100.0,51.7,Right Foot,Post,Open Play
95.3,26.7,Right Foot,Blocked,Free Kick
99.0,43.6,Left Foot,Blocked,Open Play
98.5,37.5,Left Foot,Off T,Open Play
109.2,25.4,Left Foot,Saved,Open Play
109.4,55.0,Left Foot,Blocked,Open Play
110.6,22.8,Right Foot,Saved,Open Play
92.8,24.1,Right Foot,Off T,Open Play
105.2,29.0,Left Foot,Blocked,Open Play
106.9,25.3,Left Foot,Saved,Open Play
106.1,33.1,Right Foot,Blocked,Open Play
99.2,27.4,Left Foot,Off T,Free Kick
102.1,50.0,Left Foot,Blocked,Open Play
112.8,47.1,Head,Goal,Open Play
115.1,50.9,Right Foot,Saved,Open Play
113.0,25.1,Left Foot,Saved,Open Play
110.3,28.1,Right Foot,Blocked,Open Play
106.2,42.2,Right Foot,Blocked,Open Play
100.6,41.6,Right Foot,Off T,Open Play
109.3,41.4,Left Foot,Goal,Open Play
106.7,49.7,Right Foot,Goal,Open Play
114.5,47.6,Right Foot,Off T,Open Play
111.9,39.6,Head,Off T,Open Play
88.2,25.1,Left Foot,Blocked,Open Play
104.0,48.6,Left Foot,Blocked,Open Play
97.4,26.4,Right Foot,Saved,Open Play
108.0,39.2,Right Foot,Goal,Open Play
107.0,25.7,Right Foot,Off T,Open Play
115.1,48.2,Right Foot,Goal,Open Play
111.7,39.5,Head,Saved,Open Play
107.2,42.8,Left Foot,Blocked,Open Play
109.5,30.7,Right Foot,Blocked,Open Play
112.0,29.1,Right Foot,Off T,Open Play
108.3,51.3,Left Foot,Goal,Open Play
92.5,45.2,Right Foot,Off T,Open Play
108.8,21.9,Right Foot,Saved,Open Play
105.5,47.1,Right Foot,Wayward,Open Play
108.0,40.0,Right Foot,Saved,Penalty
108.9,54.9,Right Foot,Saved,Open Play
112.7,41.5,Right Foot,Goal,Open Play
88.5,48.4,Left Foot,Blocked,Free Kick
85.0,40.2,Right Foot,Saved,Open Play
112.3,33.3,Head,Saved,Open Play
112.1,52.9,Right Foot,Saved,Open Play
105.1,34.3,Right Foot,Blocked,Open Play
108.3,26.9,Right Foot,Post,Open Play
102.1,60.2,Right Foot,Off T,Open Play
81.2,28.7,Right Foot,Saved,Free Kick
111.2,37.0,Right Foot,Blocked,Open Play
113.8,40.9,Left Foot,Goal,Open Play
99.8,41.8,Left Foot,Saved,Open Play
104.4,45.8,Right Foot,Goal,Open Play
106.2,54.9,Right Foot,Saved,Open Play
87.5,28.5,Right Foot,Off T,Open Play
93.7,43.0,Left Foot,Blocked,Open Play
99.0,23.4,Right Foot,Saved,Open Play
108.2,40.3,Head,Wayward,Open Play
115.7,45.8,Head,Saved,Open Play
110.0,53.5,Right Foot,Off T,Open Play
115.5,37.6,Left Foot,Goal,Open Play
108.6,21.6,Left Foot,Saved,Open Play
114.6,36.6,Left Foot,Saved,Open Play
102.5,28.8,Right Foot,Off T,Open Play
100.6,35.2,Right Foot,Blocked,Open Play
89.1,41.2,Right Foot,Off T,Open Play
113.1,40.7,Head,Off T,Open Play
112.4,31.6,Head,Off T,Open Play
116.2,50.8,Right Foot,Saved,Open Play
108.0,33.5,Right Foot,Goal,Open Play
104.7,36.6,Head,Off T,Open Play
112.1,47.5,Head,Off T,Open Play
99.4,27.5,Right Foot,Blocked,Open Play
108.1,40.0,Right Foot,Goal,Penalty
106.1,26.1,Right Foot,Blocked,Open Play
109.0,37.3,Left Foot,Blocked,Open Play
89.2,31.2,Left Foot,Blocked,Free Kick
100.1,46.9,Left Foot,Saved,Open Play
87.1,40.5,Right Foot,Saved,Open Play
112.6,43.7,Left Foot,Goal,Open Play
108.0,33.1,Left Foot,Goal,Open Play
112.9,49.1,Right Foot,Goal,Open Play
99.3,36.9,Left Foot,Goal,Open Play
111.6,57.4,Left Foot,Blocked,Open Play
103.2,39.9,Left Foot,Saved,Open Play
113.1,43.8,Head,Off T,Open Play
114.2,31.0,Left Foot,Saved,Open Play
108.1,40.0,Right Foot,Goal,Penalty
111.6,41.8,Head,Off T,Open Play
104.0,33.7,Right Foot,Goal,Open Play
107.5,51.5,Right Foot,Goal,Open Play
93.4,39.5,Right Foot,Goal,Free Kick
112.4,30.7,Head,Saved,Open Play
94.3,49.6,Left Foot,Post,Free Kick
109.3,29.9,Left Foot,Off T,Open Play
100.5,56.2,Left Foot,Saved,Open Play
107.2,59.1,Left Foot,Saved,Open Play
104.9,26.7,Left Foot,Goal,Open Play
100.5,24.2,Right Foot,Off T,Free Kick
102.0,48.8,Right Foot,Off T,Open Play
106.8,22.6,Right Foot,Blocked,Open Play
106.4,50.2,Right Foot,Blocked,Open Play
96.5,27.4,Right Foot,Off T,Open Play
116.7,53.1,Right Foot,Saved,Open Play
104.5,30.2,Left Foot,Off T,Open Play
107.1,22.3,Left Foot,Off T,Open Play
112.2,34.3,Left Foot,Saved,Open Play
113.0,31.9,Left Foot,Saved,Open Play
104.7,31.1,Left Foot,Off T,Open Play
103.4,22.3,Right Foot,Saved,Open Play
93.4,55.4,Left Foot,Blocked,Open Play
92.4,56.2,Left Foot,Off T,Open Play
111.8,35.9,Head,Goal,Open Play
87.3,29.0,Right Foot,Off T,Open Play
106.7,39.5,Right Foot,Off T,Open Play
93.4,36.7,Right Foot,Saved,Open Play
112.0,43.0,Left Foot,Goal,Open Play
109.8,23.8,Left Foot,Blocked,Open Play
113.9,32.1,Head,Saved,Open Play
98.6,52.4,Left Foot,Off T,Open Play
114.0,47.1,Left Foot,Saved,Open Play
103.2,27.0,Right Foot,Blocked,Open Play
112.2,35.1,Head,Off T,Open Play
107.7,47.8,Left Foot,Off T,Open Play
113.3,41.1,Left Foot,Off T,Open Play
112.7,31.6,Left Foot,Off T,Open Play
101.2,24.0,Right Foot,Blocked,Open Play
105.6,40.3,Head,Wayward,Open Play
102.5,37.0,Left Foot,Blocked,Open Play
112.3,28.0,Left Foot,Off T,Open Play
100.0,29.9,Head,Off T,Open Play
94.2,58.4,Right Foot,Off T,Open Play
111.2,41.8,Head,Off T,Open Play
103.8,50.1,Right Foot,Blocked,Open Play
113.8,45.6,Head,Saved,Open Play
112.5,40.5,Head,Saved,Open Play
110.3,45.3,Right Foot,Blocked,Open Play
111.1,48.4,Left Foot,Blocked,Open Play
107.1,42.6,Left Foot,Saved,Open Play
107.6,28.5,Right Foot,Saved,Open Play
113.4,41.1,Right Foot,Post,Open Play
108.0,40.0,Left Foot,Goal,Penalty
103.3,54.6,Right Foot,Saved,Open Play
117.1,57.1,Right Foot,Blocked,Open Play
96.1,22.9,Left Foot,Saved,Open Play
96.0,24.1,Left Foot,Off T,Free Kick
114.3,52.2,Right Foot,Saved,Open Play
107.0,53.5,Right Foot,Saved,Open Play
107.4,60.3,Left Foot,Off T,Open Play
89.0,48.7,Left Foot,Off T,Open Play
92.8,40.9,Left Foot,Post,Free Kick
93.7,29.3,Left Foot,Wayward,Open Play
88.2,45.5,Right Foot,Saved,Open Play
107.3,31.0,Right Foot,Goal,Open Play
94.9,38.1,Left Foot,Saved,Open Play
104.0,24.5,Left Foot,Saved,Open Play
107.6,28.2,Left Foot,Goal,Open Play
110.9,30.0,Left Foot,Off T,Open Play
113.2,53.7,Right Foot,Post,Open Play
88.6,49.7,Right Foot,Saved,Open Play
84.0,35.9,Left Foot,Saved,Open Play
108.8,40.7,Right Foot,Off T,Open Play
114.1,51.3,Right Foot,Off T,Open Play
106.8,31.0,Left Foot,Goal,Open Play
107.7,42.0,Head,Saved,Open Play
107.9,27.8,Left Foot,Blocked,Open Play
114.1,40.0,Right Foot,Goal,Open Play
100.2,58.9,Right Foot,Off T,Open Play
107.9,30.5,Left Foot,Saved,Open Play
91.8,52.2,Right Foot,Post,Open Play
113.1,46.1,Right Foot,Blocked,Open Play
104.5,29.7,Left Foot,Off T,Open Play
101.3,33.5,Right Foot,Saved,Open Play
107.4,54.4,Right Foot,Saved,Open Play
90.0,44.6,Left Foot,Blocked,Open Play
102.0,36.5,Right Foot,Blocked,Open Play
109.4,37.7,Head,Wayward,Open Play
89.0,60.6,Left Foot,Saved,Open Play
108.6,49.0,Right Foot,Wayward,Open Play
92.4,43.5,Right Foot,Off T,Free Kick
94.9,24.6,Left Foot,Off T,Open Play
116.4,53.8,Left Foot,Saved,Open Play
113.9,40.8,Head,Wayward,Open Play
91.0,32.3,Right Foot,Off T,Open Play
93.7,33.9,Left Foot,Off T,Open Play
106.6,38.7,Left Foot,Wayward,Open Play
104.8,61.1,Left Foot,Blocked,Open Play
103.1,55.6,Left Foot,Off T,Open Play
110.3,27.0,Left Foot,Saved,Open Play
110.4,51.0,Left Foot,Saved,Open Play
105.5,47.2,Left Foot,Saved,Open Play
113.9,43.0,Left Foot,Goal,Open Play
107.6,51.7,Right Foot,Saved,Open Play
114.5,38.1,Right Foot,Goal,Open Play
113.3,38.2,Right Foot,Goal,Open Play
101.7,45.0,Right Foot,Blocked,Open Play
110.0,43.0,Head,Blocked,Open Play
114.5,56.5,Left Foot,Off T,Open Play
89.4,42.8,Left Foot,Off T,Free Kick
91.6,26.4,Left Foot,Saved,Free Kick
113.6,37.2,Right Foot,Goal,Open Play
98.7,29.1,Right Foot,Off T,Open Play
99.9,44.5,Left Foot,Blocked,Open Play
110.5,20.5,Left Foot,Off T,Open Play
90.4,62.3,Right Foot,Blocked,Open Play
94.1,39.4,Right Foot,Saved,Open Play
106.3,40.0,Left Foot,Off T,Open Play
113.5,27.1,Right Foot,Blocked,Open Play
99.7,27.3,Left Foot,Off T,Open Play
104.8,36.5,Left Foot,Goal,Open Play
112.8,34.7,Left Foot,Blocked,Open Play
113.8,34.3,Head,Blocked,Open Play
104.1,44.4,Right Foot,Goal,Open Play
106.9,39.0,Right Foot,Goal,Open Play
107.3,58.8,Right Foot,Off T,Open Play
117.9,54.7,Right Foot,Off T,Open Play
100.6,59.9,Right Foot,Off T,Open Play
99.3,47.2,Left Foot,Goal,Open Play
108.3,29.9,Left Foot,Saved,Open Play
108.4,45.1,Head,Off T,Open Play
108.7,38.8,Right Foot,Blocked,Open Play
101.9,28.0,Right Foot,Blocked,Open Play
115.5,32.2,Head,Blocked,Open Play
113.7,44.0,Head,Off T,Open Play
104.2,23.8,Right Foot,Post,Open Play
97.4,25.5,Left Foot,Blocked,Open Play
115.0,25.0,Right Foot,Blocked,Open Play
109.0,51.0,Left Foot,Blocked,Open Play
99.0,52.0,Right Foot,Blocked,Open Play
107.0,40.0,Right Foot,Blocked,Open Play
108.0,32.0,Left Foot,Goal,Open Play
108.0,32.0,Right Foot,Blocked,Open Play
87.0,41.0,Right Foot,Off T,Open Play
108.0,36.0,Left Foot,Goal,Open Play
105.0,43.0,Right Foot,Saved,Open Play
117.0,53.0,Right Foot,Saved,Open Play
102.0,50.0,Right Foot,Blocked,Open Play
112.0,39.0,Left Foot,Blocked,Open Play
115.0,54.0,Right Foot,Saved,Open Play
102.0,34.0,Right Foot,Blocked,Open Play
108.0,47.0,Left Foot,Off T,Open Play
