location_x,location_y,body_part,outcome,shot_type,distance,degrees_subtended
99.0,45.8,Left Foot,Off T,Open Play,21.077001684300356,20.11780102431222
105.9,32.4,Left Foot,Off T,Open Play,14.552319402761878,25.1212415986714
107.9,56.5,Right Foot,Saved,Open Play,17.39712619946179,13.517473528381979
94.6,27.3,Left Foot,Blocked,Open Play,26.8486498729452,14.416790820684406
114.7,31.4,Head,Wayward,Open Play,7.017834423809099,26.231163467629063
107.5,25.8,Left Foot,Blocked,Open Play,16.133505508723143,16.30376188652582
102.3,45.9,Left Foot,Saved,Open Play,17.80168531347524,23.092313684990536
100.7,61.4,Left Foot,Saved,Open Play,25.985572920372565,10.734506530007373
91.8,28.0,Right Foot,Blocked,Open Play,29.31279584072458,13.731531331898166
103.7,48.2,Right Foot,Off T,Open Play,16.83240921555794,22.36458484641415
91.0,33.7,Left Foot,Wayward,Open Play,29.091063920042526,15.018978752673284
108.5,34.0,Left Foot,Saved,Open Play,11.672617529928752,31.14327995848585
117.0,31.0,Left Foot,Goal,Open Play,5.830951894845301,17.969139740156994
117.0,52.0,Right Foot,Saved,Open Play,8.54400374531753,9.936389943428313
114.4,35.3,Left Foot,Saved,Open Play,5.64358042380898,50.1064845723284
103.6,31.7,Right Foot,Blocked,Open Play,16.954350474140856,22.177937118609133
100.5,46.9,Right Foot,Goal,Open Play,19.714461696937096,20.745158610755546
106.8,35.1,Right Foot,Wayward,Open Play,13.23064624271997,30.08902635061451
102.6,43.9,Right Foot,Off T,Open Play,17.400000000000006,24.74842313602113
118.7,39.4,Right Foot,Goal,Open Play,1.2999999999999972,143.2947449455635
90.9,45.2,Right Foot,Off T,Open Play,29.124731758421394,15.18303791138578
112.8,51.6,Right Foot,Off T,Open Play,10.469001862641923,18.676701732190143
106.1,31.1,Right Foot,Saved,Open Play,14.738385257551117,23.44461840418164
111.7,35.9,Head,Saved,Open Play,8.30060238777885,43.61102841915147
90.0,29.1,Left Foot,Blocked,Open Play,30.783274679604833,13.459294291636882
101.3,42.5,Left Foot,Saved,Open Play,18.700000000000003,23.753222296656677
107.4,29.0,Left Foot,Blocked,Open Play,14.413882197381795,20.91513662903315
92.9,40.1,Left Foot,Saved,Open Play,27.099999999999994,16.792413966667294
114.1,38.7,Head,Off T,Open Play,5.900000000000006,66.52363166507008
115.2,53.4,Right Foot,Blocked,Open Play,10.554619841567007,11.628435688347507
112.3,48.1,Right Foot,Wayward,Open Play,8.723531395025757,29.494955817687675
97.9,25.5,Right Foot,Blocked,Open Play,24.467529503405114,14.519832137570265
108.2,41.9,Head,Wayward,Open Play,11.799999999999997,36.65610841596692
107.2,29.2,Right Foot,Goal,Open Play,14.494136745594748,21.165149352624162
99.3,42.3,Left Foot,Blocked,Open Play,20.700000000000003,21.622427343398062
107.9,43.0,Head,Off T,Open Play,12.099999999999994,34.77436531815837
112.5,48.2,Head,Off T,Open Play,8.595929269136644,29.16988174452178
95.4,47.8,Left Foot,Off T,Open Play,24.89176570675531,16.844697496956968
110.5,30.6,Left Foot,Goal,Open Play,10.92748827498799,25.050254865897934
98.7,27.7,Right Foot,Blocked,Open Play,22.86000874890471,16.135882236190326
107.1,31.8,Left Foot,Off T,Open Play,13.566502865514021,25.368238235624514
111.9,40.9,Head,Saved,Open Play,8.099999999999994,52.11399957770815
117.0,28.1,Left Foot,Saved,Open Play,8.450443775329198,10.10920255550101
101.1,37.7,Left Foot,Saved,Open Play,18.900000000000006,23.5747062019126
115.0,52.2,Right Foot,Goal,Open Play,9.604165762834379,14.220583399896643
112.9,37.5,Head,Off T,Open Play,7.099999999999994,54.40320526561881
116.7,46.2,Right Foot,Off T,Open Play,3.966106403010387,38.38201271201295
111.0,32.5,Head,Saved,Open Play,9.656603957913983,30.702451961040698
115.9,24.0,Left Foot,Saved,Open Play,12.68108828137396,7.278461330769075
114.9,47.7,Right Foot,Wayward,Open Play,6.300793600809342,30.487219130460446
115.0,48.5,Right Foot,Off T,Open Play,6.726812023536855,26.211378017831564
94.3,35.9,Left Foot,Blocked,Open Play,25.700194551792794,17.270613948703318
110.5,44.1,Head,Off T,Open Play,9.500526301210897,39.84886639649405
105.7,32.5,Right Foot,Blocked,Open Play,14.722092242612797,25.053024446325985
107.1,28.2,Left Foot,Off T,Open Play,15.07481343168134,19.610580549535257
94.2,27.5,Right Foot,Blocked,Open Play,27.164130760986996,14.365485611888904
113.0,49.6,Right Foot,Off T,Open Play,8.964373932405989,24.105045046607383
106.3,34.2,Right Foot,Goal,Open Play,13.817742217887844,28.092180436091564
102.2,42.5,Right Foot,Off T,Open Play,17.799999999999997,24.8775183169137
104.0,49.3,Right Foot,Off T,Open Play,16.854969593564977,21.4076010684116
98.1,35.7,Right Foot,Off T,Open Play,21.90205469813278,19.97165480976284
114.9,41.5,Right Foot,Goal,Open Play,5.099999999999994,73.27499211851713
107.5,56.7,Right Foot,Off T,Open Play,17.81965207292219,13.418983823792107
104.1,61.6,Left Foot,Blocked,Open Play,23.718558134928866,10.250787572300649
86.8,45.5,Right Foot,Off T,Open Play,33.233868267175886,13.381281104269359
96.2,46.6,Left Foot,Saved,Open Play,23.941595602632667,17.772666531344573
117.0,36.0,Left Foot,Goal,Open Play,3.0,69.44395478041653
107.3,38.3,Right Foot,Saved,Open Play,12.700000000000003,34.43658467000688
107.5,33.7,Right Foot,Goal,Open Play,12.709838708654017,29.062714058094617
98.3,32.1,Left Foot,Off T,Open Play,22.0476756144497,18.551167283234577
107.2,34.4,Right Foot,Saved,Open Play,12.899612397277677,29.74488129694223
93.4,41.5,Right Foot,Blocked,Open Play,26.599999999999994,17.051416193251292
106.4,47.2,Left Foot,Goal,Open Play,13.97139935725838,26.231939933156646
113.3,45.7,Head,Off T,Open Play,6.912307863514186,41.12904213768939
105.3,32.9,Right Foot,Saved,Open Play,15.023315213360869,25.148228128091983
97.6,45.8,Left Foot,Off T,Open Play,22.472205054244238,19.03512439939043
101.7,39.9,Head,Off T,Open Play,18.299999999999997,24.65881801392832
114.3,39.0,Head,Saved,Open Play,5.700000000000003,69.01555230537286
102.6,42.5,Left Foot,Blocked,Open Play,17.400000000000006,25.410948804055806
108.3,52.4,Right Foot,Saved,Open Play,14.403124660989366,18.818975597908494
112.3,43.7,Right Foot,Blocked,Open Play,7.700000000000003,47.23117460803123
90.1,41.5,Left Foot,Off T,Open Play,29.900000000000006,15.202342824635164
112.6,51.4,Right Foot,Saved,Open Play,10.465180361560906,19.334808537826415
104.0,33.2,Right Foot,Saved,Open Play,16.243152403397563,24.093104483174766
99.9,30.1,Left Foot,Blocked,Open Play,20.948030933717845,18.306827567142513
105.1,28.2,Left Foot,Blocked,Open Play,16.818144963104587,19.047595179172127
117.1,48.9,Right Foot,Wayward,Open Play,5.693856338194705,17.9487911439598
109.4,37.5,Head,Wayward,Open Play,10.599999999999994,39.5713544189765
104.2,41.8,Left Foot,Goal,Open Play,15.799999999999997,28.08453757723442
97.2,26.3,Right Foot,Blocked,Open Play,24.77761086142084,14.775980396024796
100.5,35.0,Right Foot,Off T,Open Play,19.525624189766635,21.839467122410763
110.1,41.8,Left Foot,Saved,Open Play,9.900000000000006,42.89307870931183
90.5,40.8,Right Foot,Saved,Open Play,29.5,15.432641280961278
93.8,40.1,Left Foot,Off T,Open Play,26.200000000000003,17.36059346753416
103.3,27.0,Left Foot,Blocked,Open Play,18.970766985021985,17.188826738957854
115.5,53.1,Right Foot,Blocked,Open Play,10.151847122568386,11.569085658318029
107.8,32.8,Right Foot,Saved,Open Play,12.612692020342053,27.8556320781645
97.2,52.3,Right Foot,Saved,Open Play,24.26375898330677,15.558161020950548
105.5,39.4,Right Foot,Saved,Open Play,14.5,30.797644560004045
115.3,29.9,Left Foot,Post,Open Play,7.700649323271385,19.179008025810727
101.8,48.0,Right Foot,Off T,Open Play,18.634376834227652,21.003081634228803
108.8,53.3,Right Foot,Blocked,Open Play,14.557815770231468,17.3762398965872
95.6,55.4,Left Foot,Off T,Open Play,26.931765630942213,13.444978792895185
95.1,26.0,Right Foot,Saved,Open Play,26.833002068348602,13.982137433175604
109.1,45.3,Right Foot,Goal,Open Play,10.97724920005008,33.66986093908588
104.7,23.7,Right Foot,Post,Open Play,19.631097778779463,14.198312632455108
113.5,22.0,Left Foot,Saved,Open Play,15.435349040433131,8.444753996055077
110.5,45.1,Left Foot,Off T,Open Play,9.563472172804186,37.1631871006063
92.2,37.2,Right Foot,Off T,Open Play,27.799999999999997,16.2165762682031
100.6,37.9,Left Foot,Saved,Open Play,19.400000000000006,23.04847124234082
105.7,42.3,Left Foot,Off T,Open Play,14.299999999999997,30.555911442383742
113.6,49.6,Right Foot,Blocked,Open Play,8.504116650187726,23.61295118881527
110.5,26.2,Right Foot,Wayward,Open Play,13.64880947189168,16.020272502363834
92.4,40.8,Left Foot,Saved,Open Play,27.599999999999994,16.47926742539914
89.0,38.1,Right Foot,Saved,Open Play,31.0,14.651210766414946
112.2,49.0,Left Foot,Saved,Open Play,9.264987857520373,26.375330746252658
100.0,52.0,Right Foot,Blocked,Open Play,21.540659228538015,16.858398767738272
112.1,39.8,Head,Off T,Open Play,7.900000000000006,53.68529079688996
112.3,31.8,Head,Off T,Open Play,8.77097486029917,29.131568992219666
114.5,44.8,Right Foot,Off T,Open Play,5.5578772926361015,49.71872396484133
97.3,34.1,Left Foot,Goal,Open Play,22.779376637651875,18.77861017660983
103.0,23.6,Right Foot,Blocked,Open Play,21.041863035387337,14.086977615982997
97.8,55.8,Left Foot,Saved,Open Play,25.14120124417288,13.73745903222383
104.9,51.0,Right Foot,Saved,Open Play,16.643617395265967,19.938334595093274
109.7,25.8,Left Foot,Blocked,Open Play,14.49586147836685,15.772489559851712
106.1,29.0,Right Foot,Off T,Open Play,15.563097378092838,20.450062223256054
99.6,20.0,Left Foot,Off T,Open Play,25.92604867695809,11.527886549387743
100.8,52.4,Left Foot,Saved,Open Play,20.95709903588758,16.873470654675387
112.9,38.6,Head,Off T,Open Play,7.099999999999994,57.36787774265262
112.7,47.4,Right Foot,Blocked,Open Play,8.052949770115292,32.392586247331415
107.0,34.4,Right Foot,Saved,Open Play,13.098091464026353,29.427940011864198
99.5,37.2,Left Foot,Blocked,Open Play,20.5,21.701136876979852
114.8,39.9,Head,Blocked,Open Play,5.200000000000003,75.12431799836118
98.4,58.9,Left Foot,Saved,Open Play,26.240617370786072,12.074846528232083
111.0,32.2,Right Foot,Blocked,Open Play,9.769339793455849,29.776252605565862
96.9,41.4,Left Foot,Blocked,Open Play,23.099999999999994,19.579391123532346
98.8,29.3,Left Foot,Blocked,Open Play,22.233533232484668,17.198791143562417
99.4,32.4,Right Foot,Blocked,Open Play,20.912197397691134,19.471405679227455
97.6,55.0,Right Foot,Off T,Open Play,24.955159787106158,14.15074994243607
98.7,35.1,Left Foot,Off T,Open Play,21.319005605327842,20.257632399588587
96.7,44.3,Left Foot,Blocked,Open Play,23.301931250435015,18.86940430642489
113.4,47.4,Right Foot,Blocked,Open Play,7.424284477308229,32.676088803194496
98.4,43.0,Right Foot,Off T,Open Play,21.599999999999994,20.606854836048537
111.6,45.3,Right Foot,Saved,Open Play,8.500000000000005,39.11342711617669
106.9,26.6,Left Foot,Off T,Open Play,16.123585209251686,17.363271040042164
107.7,47.3,Head,Saved,Open Play,12.734991166074671,27.555303537246985
106.2,57.0,Right Foot,Saved,Open Play,18.958902921846505,13.399183219580724
104.2,56.6,Left Foot,Saved,Open Play,20.208908926510603,13.940891851882608
91.7,38.7,Left Foot,Blocked,Open Play,28.299999999999997,16.05731697731404
108.0,55.8,Right Foot,Saved,Open Play,16.82973558912914,14.263063041491968
110.7,30.3,Right Foot,Blocked,Open Play,10.907795377618703,24.325812824202824
105.2,57.6,Left Foot,Off T,Open Play,20.09975124224178,13.001144737600127
98.1,24.6,Left Foot,Blocked,Open Play,24.689471440271866,14.036820604188119
97.0,36.5,Left Foot,Blocked,Open Play,23.0,19.305836202967534
102.5,39.5,Right Foot,Blocked,Open Play,17.5,25.730705601531177
106.4,50.2,Left Foot,Blocked,Open Play,14.946571513226699,21.729002372726463
103.2,31.7,Left Foot,Off T,Open Play,17.34156855650607,21.852680863729542
110.0,42.4,Left Foot,Saved,Open Play,10.0,41.70951999201515
96.1,27.0,Left Foot,Blocked,Open Play,25.53840245590942,14.789310711144047
87.7,37.8,Right Foot,Off T,Open Play,32.3,14.055442539879486
106.4,39.0,Left Foot,Off T,Open Play,13.599999999999994,32.6253650283114
105.9,47.3,Head,Off T,Open Play,14.481022063376598,25.53677580331812
104.0,25.8,Left Foot,Wayward,Open Play,18.97472002428494,16.163111557984934
110.0,45.4,Left Foot,Wayward,Open Play,10.09752444909147,35.25891986564456
104.5,45.6,Left Foot,Blocked,Open Play,15.582361823549085,25.878674765377344
105.5,40.5,Right Foot,Saved,Open Play,14.5,30.811893784101443
100.6,47.0,Left Foot,Saved,Open Play,19.63058837630702,20.763140449493488
107.6,57.1,Left Foot,Blocked,Open Play,18.038015411901615,12.985764357127936
112.7,36.8,Left Foot,Wayward,Open Play,7.299999999999997,50.85889570140899
95.7,53.5,Left Foot,Off T,Open Play,26.090994615000785,14.407258584312531
101.4,50.8,Right Foot,Off T,Open Play,19.804039991880437,18.427250881343557
87.3,40.2,Left Foot,Blocked,Open Play,32.7,13.947513516416977
100.9,25.5,Right Foot,Off T,Open Play,21.795871168641085,15.28650623602349
111.5,45.1,Head,Saved,Open Play,8.570880934886448,39.57874268806939
100.3,44.1,Left Foot,Off T,Open Play,19.700253805471647,22.060033631993406
112.3,35.9,Right Foot,Saved,Open Play,7.700649323271385,45.706157088044705
95.1,38.0,Right Foot,Off T,Open Play,24.900000000000006,18.14015099892024
93.3,27.9,Right Foot,Blocked,Open Play,27.901612856607414,14.21355503320096
101.7,34.7,Left Foot,Blocked,Open Play,18.34611675532454,22.876162070867796
97.0,21.2,Right Foot,Saved,Open Play,27.350319925002708,11.98940151673433
110.8,28.6,Right Foot,Blocked,Open Play,11.806777714516354,20.334411457344622
107.1,50.1,Right Foot,Goal,Open Play,14.269547995644436,22.23682561854961
107.8,43.9,Head,Saved,Open Play,12.200000000000003,33.394338436496106
105.4,40.9,Left Foot,Goal,Open Play,14.599999999999994,30.54011107230845
110.5,25.1,Left Foot,Off T,Open Play,14.458907289280196,14.387908573469641
112.4,49.3,Right Foot,Goal,Open Play,9.265527507918796,25.364417195552967
102.3,31.9,Right Foot,Blocked,Open Play,18.16865432551349,21.315238728634444
119.0,45.8,Head,Off T,Open Play,2.0591260281973973,23.228262069521403
101.5,57.8,Right Foot,Blocked,Open Play,23.08007798946962,12.960320688823144
109.8,40.7,Right Foot,Wayward,Open Play,10.200000000000003,42.66742863175534
104.5,55.5,Left Foot,Blocked,Open Play,19.300259065618782,14.946770773137633
104.9,25.1,Left Foot,Blocked,Open Play,18.62310393033341,15.553383963983498
93.6,50.2,Left Foot,Blocked,Open Play,27.118259531171987,15.058541157428852
108.8,55.9,Right Foot,Wayward,Open Play,16.341664541900254,13.892873982205382
103.8,45.0,Right Foot,Goal,Open Play,16.230834852218788,25.52230951518625
101.6,56.2,Left Foot,Off T,Open Play,22.077137495608444,14.123781178099826
113.2,47.8,Right Foot,Blocked,Open Play,7.7897368376601746,30.84890578613404
96.9,51.0,Right Foot,Blocked,Open Play,24.13731550939333,16.139306333477972
97.9,37.7,Left Foot,Saved,Open Play,22.099999999999994,20.309853932135038
100.8,33.3,Left Foot,Blocked,Open Play,19.388914358467833,21.125830715866087
97.1,38.7,Left Foot,Blocked,Open Play,22.900000000000006,19.75551055578191
97.9,45.7,Left Foot,Blocked,Open Play,22.165288177689,19.298638867521614
111.2,36.1,Left Foot,Goal,Open Play,8.799999999999997,42.5662480497319
117.0,47.0,Right Foot,Saved,Open Play,4.242640687119285,29.744881296942243
109.4,36.4,Head,Saved,Open Play,10.599999999999994,37.80088868631307
110.0,44.0,Right Foot,Off T,Open Play,10.0,38.65980825409008
105.7,34.2,Right Foot,Goal,Open Play,14.412841496387863,27.24908921854896
107.8,25.4,Left Foot,Off T,Open Play,16.16168308066954,15.752746902133344
107.1,37.5,Right Foot,Blocked,Open Play,12.900000000000006,33.37495153974871
96.5,44.7,Left Foot,Saved,Open Play,23.510423220350585,18.609017332285077
112.0,50.2,Left Foot,Off T,Open Play,10.121264743103998,22.82826283910208
105.3,46.1,Right Foot,Blocked,Open Play,14.8492424049175,26.361875505611607
112.5,54.8,Right Foot,Goal,Open Play,13.148764200486672,13.028986800597572
110.2,34.5,Head,Blocked,Open Play,9.914131328563283,35.40723995669264
103.8,27.9,Right Foot,Blocked,Open Play,18.1121506177483,18.25756307538975
91.0,30.0,Left Foot,Off T,Open Play,29.614185789921695,14.079958448899486
99.9,38.9,Left Foot,Saved,Open Play,20.099999999999994,22.447181904131813
112.5,44.2,Left Foot,Saved,Open Play,7.502666192761077,46.02537270495883
106.2,25.6,Right Foot,Wayward,Open Play,17.280046296234275,16.127575825959823
110.8,41.6,Head,Off T,Open Play,9.200000000000003,45.94956685643581
106.4,27.5,Right Foot,Saved,Open Play,16.03776792449622,18.497822360405173
100.6,27.5,Right Foot,Saved,Open Play,21.180415482232643,16.721321375068317
109.7,33.0,Right Foot,Blocked,Open Play,10.728000745712126,30.643440813318485
114.3,32.2,Head,Off T,Open Play,6.85054742338158,30.527027650998914
110.6,44.8,Left Foot,Blocked,Open Play,9.43398113205661,38.24729755549854
116.0,24.0,Left Foot,Wayward,Open Play,12.649110640673518,7.125016348901859
109.1,25.7,Left Foot,Off T,Open Play,14.996666296213974,15.841916213841412
96.2,30.8,Right Foot,Off T,Open Play,24.361444948935187,16.688980326765048
91.9,34.6,Right Foot,Off T,Open Play,28.134853829369714,15.64386132888664
95.5,31.9,Right Foot,Saved,Open Play,24.84069242191127,16.78349078272915
104.1,24.9,Right Foot,Blocked,Open Play,19.39123513343078,15.30454558381069
99.7,39.8,Left Foot,Off T,Open Play,20.299999999999997,22.291982280915153
115.3,33.0,Head,Wayward,Open Play,5.575840743780263,34.31429925047076
105.1,39.9,Head,Saved,Open Play,14.900000000000006,30.05301325735361
107.9,34.7,Left Foot,Saved,Open Play,12.169634341261032,31.413478689572255
99.1,36.1,Right Foot,Goal,Open Play,20.900000000000006,20.980252791148136
114.0,43.0,Head,Off T,Open Play,6.0,58.861027563021146
95.1,46.4,Left Foot,Off T,Open Play,25.01539525971957,17.16338574930841
113.6,43.9,Head,Goal,Open Play,6.400000000000006,51.88332208598657
103.1,47.0,Right Foot,Wayward,Open Play,17.164206943520583,22.993611931345978
108.1,35.1,Right Foot,Saved,Open Play,11.933985084622828,32.4677231533434
95.4,36.9,Right Foot,Blocked,Open Play,24.599999999999994,18.194338492622304
92.8,49.2,Right Foot,Blocked,Open Play,27.692598289073565,15.064015040119568
104.3,36.1,Left Foot,Wayward,Open Play,15.700000000000003,27.07577798572786
109.2,40.1,Head,Blocked,Open Play,10.799999999999997,40.64346005835137
111.4,53.9,Right Foot,Blocked,Open Play,13.1137332594498,15.318603343207112
83.3,32.0,Right Foot,Blocked,Open Play,36.9173400992,11.88625668255263
113.6,42.9,Right Foot,Goal,Open Play,6.400000000000006,56.90538773075423
60.0,51.9,Right Foot,Off T,Open Play,60.517848606836644,7.341429062124181
101.0,22.0,Right Foot,Saved,Open Play,23.600847442411894,12.800564309282542
113.7,39.9,Right Foot,Saved Off Target,Open Play,6.299999999999997,64.8153028963665
104.1,22.2,Right Foot,Blocked,Open Play,21.053503271427303,12.939052592260472
113.0,40.0,Head,Blocked,Open Play,7.0,59.48976259388444
93.7,32.7,Left Foot,Blocked,Open Play,26.506225683789832,16.099327772589277
109.8,58.4,Right Foot,Blocked,Open Play,17.64652940382329,10.828727542286067
107.5,23.2,Right Foot,Off T,Open Play,17.891059219621404,13.316387002231991
